SP;GD;NUM_BP;DROPPED_PAIRS;SEQS
Speirops_lugubris;0.00172413793103448;3;8;5
Speirops_melanocephalus;0;0;0;2
Spelaeornis_chocolatinus;0.00175284972501306;6;6;4
Spelaeornis_formosus;0.00290416263310745;3;0;2
Spelaeornis_troglodytoides;0.00103519668737060;1;0;2
Sphecotheres_vieilloti;0;0;4;3
Spheniscus_demersus;0.00376332573216003;260;0;12
Spheniscus_humboldti;0.00180913628318663;240;60;17
Spheniscus_magellanicus;0.00462878050063615;199;42;10
Spheniscus_mendiculus;0.00397998888271262;46;12;7
Sphenocichla_humei;0.0893952673093777;102;4;3
Sphyrapicus_nuchalis;0.0144215922426039;34;0;3
Sphyrapicus_ruber;0.00274409770533802;994;0;27
Sphyrapicus_varius;0.0494912455474095;1387;34;10
Spilornis_cheela;NaN;0;6;3
Spilornis_holospilus;0;0;4;3
Spindalis_dominicensis;0;0;0;2
Spindalis_zena;0.0446617847192023;139;0;3
Spiza_americana;0.00367628959941681;9;0;3
Spizaetus_isidori;0.00387972841901067;4;4;3
Spizaetus_melanoleucus;0;0;0;2
Spizaetus_ornatus;0.0252135252135252;23;8;4
Spizaetus_tyrannus;0.0522934511046343;303;8;5
Spizella_arborea;NaN;0;2;2
Spizella_atrogularis;0;0;0;2
Spizella_breweri;0.00142759859781899;50;16;10
Spizella_pallida;0.00173611111111111;3;4;4
Spizella_passerina;0.0277339888785672;104;10;5
Spizella_pusilla;0.00115740740740741;1;2;3
Spizella_wortheni;0.0137614678899083;9;0;2
Spizixos_semitorques;0.00268150942757804;19020;242;122
Sporophila_bouvreuil;0.00719022216870163;1556;100;27
Sporophila_caerulescens;0.00335951724037255;61;28;9
Sporophila_castaneiventris;0.00355257021355595;29;20;7
Sporophila_cinnamomea;0.00242179884444085;26;32;8
Sporophila_collaris;0.00290070461294762;74;16;9
Sporophila_corvina;0.00862156922762983;28;0;3
Sporophila_falcirostris;0.00330033003300330;1;4;3
Sporophila_hypochroma;0.00446553689206106;16;12;5
Sporophila_hypoxantha;0.00383281334019668;1487;128;33
Sporophila_leucoptera;0.00560538116591928;5;4;3
Sporophila_luctuosa;NaN;0;2;2
Sporophila_melanogaster;0.00509146629096990;126;16;9
Sporophila_minuta;0.00442793083277960;183;60;13
Sporophila_nigricollis;0.0120532607328461;32;12;5
Sporophila_palustris;0.00448599479092370;175;40;12
Sporophila_plumbea;0.00176366843033510;2;6;4
Sporophila_ruficollis;0.00278055760265695;70;48;11
Sporophila_schistacea;0.00567422810992241;16;0;3
Sporophila_telasco;NaN;0;2;2
Sporophila_torqueola;NaN;0;2;2
Stachyris_ambigua;0.0268299795858851;92;0;3
Stachyris_chrysaea;0.00443819572245646;76;12;7
Stachyris_dennistouni;0.00233508464681845;8;6;4
Stachyris_erythroptera;0.0153291253381425;17;0;2
Stachyris_nigriceps;0.0477774193711822;792;12;7
Stachyris_nigricollis;0.0122591943957968;14;0;2
Stachyris_nigrocapitata;NaN;0;2;2
Stachyris_poliocephala;0.00423280423280423;4;4;3
Stachyris_pyrrhops;0.000961538461538462;1;0;2
Stachyris_ruficeps;0.0256510438966591;150476;240;114
Stachyris_rufifrons;0.0373046525144042;114;0;3
Stachyris_striolata;0.0965412548837379;520;0;4
Stachyris_whiteheadi;0.0137277624004115;75;8;5
Stactolaema_leucotis;0;0;0;2
Stagonopleura_guttata;0.0270270270270270;24;0;2
Steatornis_caripensis;0.00458679874155063;12;0;3
Stephanoaetus_coronatus;0.00515555872698730;11;16;6
Stercorarius_longicaudus;0.00249856687560142;56;0;8
Stercorarius_parasiticus;0.0408737251010521;558;0;6
Stercorarius_pomarinus;0.000655453055350721;12;0;7
Sterna_albifrons;0.00778210116731518;8;4;3
Sterna_anaethetus;NaN;0;2;2
Sterna_antillarum;0.00368324125230203;4;6;4
Sterna_bengalensis;0.00980392156862744;135;20;11
Sterna_caspia;0.00219298245614035;1;10;4
Sterna_hirundinacea;0.00524109014675052;10;8;5
Sterna_hirundo;0.00168597168597169;21;42;12
Sterna_maxima;0.0110760737580080;41;12;5
Sterna_nilotica;0.00491809782986467;671;82;22
Sterna_sandvicensis;0.0165712321723415;148;28;9
Stigmatopelia_chinensis;0.00560380040437333;41;28;7
Stigmatopelia_senegalensis;NaN;0;2;2
Stiphrornis_erythrothorax;0.0270778440719671;7580;48;25
Stipiturus_malachurus;0.0303081163607493;1297;0;18
Stipiturus_mallee;NaN;0;2;2
Stipiturus_ruficeps;0.00237247924080664;4;0;4
Stizorhina_finschi;NaN;0;2;2
Stizorhina_fraseri;0.0261935330518101;66;6;4
Strepera_graculina;0.00414937759336100;2;0;2
Streptopelia_decaocto;0.00272747822197759;8;6;4
Streptopelia_orientalis;0;0;14;5
Streptopelia_turtur;0.00665678606316250;28046;0;98
Streptoprocne_zonaris;0.0567069613689396;81;16;5
Strigops_habroptila;0.201298701298701;186;0;2
Strix_butleri;0.0483519605772995;64;8;5
Strix_leptogrammica;0.0130208333333333;10;4;3
Strix_nebulosa;0;0;8;4
Strix_rufipes;0;0;0;2
Strix_uralensis;0.0102535262022576;80;32;8
Strix_varia;0.0711462450592885;18;4;3
Strix_virgata;0.00348432055749129;1;0;2
Strix_woodfordii;0.0112224014184799;63;8;5
Strophocincla_cachinnans;0.00219298245614035;35;0;6
Strophocincla_fairbanki;0.00684781314067257;414;0;12
Struthidea_cinerea;0.00608272506082725;5;0;2
Sturnella_bellicosa;0.00677200902934537;6;0;2
Sturnella_loyca;0.00762978814436218;248;0;9
Sturnella_magna;0.0199524461220605;23413;0;46
Sturnella_militaris;0.0262697022767075;30;0;2
Sturnella_neglecta;0.00235667743205613;132;0;11
Sturnus_cineraceus;0.00519241129089835;6;16;5
Sturnus_contra;NaN;0;2;2
Sturnus_nigricollis;0;0;0;2
Sturnus_sericeus;0;0;0;1
Sturnus_vulgaris;0.0105336513020013;96;84;12
Stymphalornis_acutirostris;0.00446998722860792;28;0;4
Sublegatus_modestus;0.00604838709677419;6;0;2
Suiriri_islerorum;0.00267737617135208;8;0;3
Suiriri_suiriri;0.00401606425702811;12;0;3
Sula_dactylatra;0.0113182707979025;88;40;9
Sula_granti;0.00289059475416183;44;0;7
Sula_leucogaster;0.0142340028975974;492;0;12
Sula_nebouxii;0.00369856680536292;8;0;3
Sula_sula;0.00916554413328607;47;0;5
Sula_variegata;0.00360610263522885;26;0;5
Surnia_ulula;0.0739317029159653;173;24;7
Surniculus_lugubris;NaN;0;6;3
Swynnertonia_swynnertoni;0.00673638241501639;22;0;3
Sylvia_althaea;0.000919662200999247;104;30;16
Sylvia_atricapilla;0.00933926856210114;3472;100;31
Sylvia_boehmi;0.00537297375998965;16;0;3
Sylvia_borin;0.0727728329365503;964;0;6
Sylvia_buryi;0.00107181136120043;1;0;2
Sylvia_cantillans;0.0273173480483112;114648;6338;134
Sylvia_communis;0.00917942575560570;133;0;6
Sylvia_conspicillata;0.00443863905280302;2450;0;35
Sylvia_curruca;0.0330750140823945;448930;832;171
Sylvia_deserticola;0.0393541876892028;39;0;2
Sylvia_hortensis;0.0690690690690691;69;0;2
Sylvia_layardi;0.000697946948735012;2;0;3
Sylvia_lugens;0.0260521042084168;26;0;2
Sylvia_melanocephala;0.00973318383036580;6879;0;40
Sylvia_melanothorax;0.000667334000667334;2;0;3
Sylvia_minula;0.00116733324151712;748;0;35
Sylvia_mystacea;0.0116525423728814;11;0;2
Sylvia_nana;0;0;0;3
Sylvia_nisoria;0.00334001336005344;10;0;3
Sylvia_rueppelli;0.00100233901437110;3;0;3
Sylvia_sarda;0.00657011760363715;62;10;7
Sylvia_subcaerulea;0.00834721593650667;50;0;4
Sylvia_undata;0.0388571428571429;34;0;2
Sylvietta_brachyura;0.00251379469972664;15;0;4
Sylvietta_denti;0.0107296137339056;10;0;2
Sylvietta_isabellina;0.00412970628819239;10;0;3
Sylvietta_leucophrys;0.00523903077930583;16;0;3
Sylvietta_rufescens;0.0309105621698674;2341;4;14
Sylvietta_ruficapilla;0.00399201596806387;4;0;2
Sylvietta_virens;0.00715814133979467;658;0;14
Sylvietta_whytii;0.0166757050090881;751;0;10
Sylviorthorhynchus_desmursii;0.00230149597238205;6;0;3
Sylviparus_modestus;0.00308390196678478;567;0;19
Synallaxis_albescens;0.0124621476822735;14;0;3
Synallaxis_cabanisi;0.00299401197604790;3;0;2
Synallaxis_infuscata;0.000334942731977883;5;0;6
Synallaxis_macconnelli;0.00268667995737681;16;0;4
Synallaxis_moesta;0.00864936793080506;26;0;3
Synallaxis_ruficapilla;0.0115903856923110;752;0;12
Synallaxis_whitneyi;0.00180048130615120;27;0;6
Syndactyla_rufosuperciliata;0.0135135135135135;13;0;2
Synthliboramphus_antiquus;0.00192864030858245;2;4;3
Synthliboramphus_wumizusume;0.000957854406130268;1;0;2
Syrmaticus_ellioti;0.00988873695269519;404;0;9
Syrmaticus_humiae;0.00616740088105727;42;0;4
Syrmaticus_mikado;0.00440528634361234;5;0;2
Syrmaticus_reevesii;0.00287744649456965;17;0;4
Syrmaticus_soemmerringii;0.00792951541850220;9;0;2
Tachybaptus_novaehollandiae;0;0;0;1
Tachybaptus_ruficollis;NaN;0;2;2
Tachycineta_albilinea;0.0166493236212279;16;0;2
Tachycineta_albiventer;0.0159744408945687;15;0;2
Tachycineta_bicolor;0.00588668138337013;16;0;3
Tachycineta_cyaneoviridis;0.00932642487046632;9;0;2
Tachycineta_euchrysea;0.0103950103950104;10;0;2
Tachycineta_leucorrhoa;0.0148462354188759;14;0;2
Tachycineta_meyeni;0.0142387732749179;13;0;2
Tachycineta_stolzmanni;0.0107066381156317;10;0;2
Tachycineta_thalassina;0.00946372239747634;9;0;2
Tachymarptis_aequatorialis;NaN;0;2;2
Tachymarptis_melba;0.0357922136420528;2501;0;14
Tachyphonus_coronatus;0.00512274780496273;7301;0;55
Tachyphonus_cristatus;0.0340340680568065;112;0;3
Tachyphonus_delatrii;0.0132850143376848;142;0;5
Tachyphonus_luctuosus;0.0344482268037329;377;0;5
Tachyphonus_rufiventer;0.00613496932515337;7;0;2
Tachyphonus_rufus;0.00681394564525665;110;0;6
Tachyphonus_surinamus;0;0;0;2
Tadorna_ferruginea;0.00767018216682646;8;10;4
Tadorna_radjah;0.00653594771241830;2;4;3
Tadorna_tadorna;0.100574712643678;105;0;2
Tadorna_tadornoides;NaN;0;2;2
Taeniopygia_bichenovii;0.00110011001100110;1;0;2
Tangara_arthus;0.0306479859894921;35;0;2
Tangara_cayana;0.00370370370370370;21;12;7
Tangara_chilensis;0.0451885264077257;140;0;3
Tangara_cucullata;0.00489596083231334;4;0;2
Tangara_cyanicollis;0.0123004372086006;14590;0;49
Tangara_cyanocephala;0;0;0;2
Tangara_cyanoventris;0;0;0;2
Tangara_fastuosa;0.00350262697022767;4;0;2
Tangara_florida;0.00791337277631011;24;0;3
Tangara_guttata;0.0261809269162210;74;0;3
Tangara_gyrola;0.0229411158766989;102681;4;96
Tangara_icterocephala;0.00875656742556918;10;0;2
Tangara_inornata;0.00237592498446591;8;0;3
Tangara_labradorides;0.0674255691768827;77;0;2
Tangara_larvata;0.00178094390026714;2;0;2
Tangara_lavinia;0.00450224824764607;46;0;5
Tangara_mexicana;0.0332749562171629;38;0;2
Tangara_nigroviridis;0.0105355575065847;12;0;2
Tangara_preciosa;0;0;0;2
Tangara_punctata;0.0604203152364273;69;0;2
Tangara_ruficervix;0.00350262697022767;4;0;2
Tangara_seledon;0.00227531285551763;2;0;2
Tangara_velia;0.00116754232340922;4;0;3
Tanygnathus_sumatranus;0.0585754588494714;125;0;3
Tapera_naevia;NaN;0;2;2
Taraba_major;0.0335906970697084;3038;0;14
Tarsiger_chrysaeus;0.00163973446018207;5;0;3
Tarsiger_cyanurus;0.00824722321284693;8028;0;43
Tarsiger_indicus;0.00100200400801603;1;0;2
Tauraco_corythaix;NaN;0;2;2
Tauraco_hartlaubi;NaN;0;2;2
Tauraco_persa;0.122021233421405;357;6;4
Telespiza_cantans;0;0;10;4
Telespiza_ultima;0.0223214285714286;15;0;2
Telophorus_sulfureopectus;0.0167664670658683;14;0;2
Terenura_callinota;0.00712831428227738;43;0;4
Terenura_humeralis;0.0354150190547122;217;8;5
Terenura_maculata;0.000638569604086845;2;0;3
Terenura_sharpei;0.00287356321839080;3;0;2
Teretistris_fernandinae;0;0;0;2
Terpsiphone_atrocaudata;0.00964187327823692;35;8;5
Terpsiphone_bourbonnensis;0.00826446280991736;5;0;2
Terpsiphone_cinnamomea;0.0218839724593892;161;8;6
Terpsiphone_cyanescens;0.00144000528561549;3;0;3
Terpsiphone_mutata;0.00973623731032069;37;0;4
Terpsiphone_paradisi;0.0379054233500601;1356;0;11
Terpsiphone_rufiventer;0.0216363871226768;245;0;6
Terpsiphone_rufocinerea;0.0100502512562814;6;0;2
Terpsiphone_viridis;0.0178674726769564;398;16;10
Tersina_viridis;0.00578100497430271;1518;184;27
Tesia_castaneocoronata;0.0647002854424358;68;0;2
Tesia_olivea;0.00218230328101379;11;16;6
Tetrao_parvirostris;0.0573122529644269;29;0;2
Tetrao_tetrix;0.00132950355690819;40;44;14
Tetrao_urogallus;0.00364369636533943;940;124;33
Tetraogallus_altaicus;0.00591900311526480;19;0;4
Tetraogallus_himalayensis;0.00795569849384595;4254;686;50
Tetraogallus_tibetanus;0.00379596860278090;488;48;23
Tetraophasis_obscurus;0.000440528634361234;3;0;4
Tetraophasis_szechenyii;0.000352422907488987;4;0;5
Tetrax_tetrax;0;0;0;2
Thalassarche_bulleri;0.000892857142857143;1;0;2
Thalassarche_chrysostoma;0.000875656742556918;1;0;2
Thalassarche_melanophrys;0.00525394045534151;6;0;2
Thalassoica_antarctica;NaN;0;2;2
Thamnistes_anabatinus;0.0432176360909097;422;0;5
Thamnomanes_caesius;0.0631262525050100;63;0;2
Thamnophilus_aethiops;0.0255330711392999;76064;0;78
Thamnophilus_amazonicus;0.00122100122100122;1;0;2
Thamnophilus_ambiguus;0.00548237107376891;1060;0;22
Thamnophilus_aroyae;0.00201612903225806;6;0;3
Thamnophilus_atrinucha;0.00200568304780742;6;0;3
Thamnophilus_bridgesi;0.00185825813627095;11;0;4
Thamnophilus_caerulescens;0.00879631356428613;68531;0;131
Thamnophilus_cryptoleucus;0.00200400801603206;2;0;2
Thamnophilus_doliatus;0.0137221205803376;149;20;7
Thamnophilus_nigriceps;0;0;0;3
Thamnophilus_nigrocinereus;0.119731800766284;125;0;2
Thamnophilus_pelzelni;0.00311771064459238;548;0;21
Thamnophilus_praecox;0.00200400801603206;2;0;2
Thamnophilus_ruficapillus;0;0;0;2
Thamnophilus_unicolor;0.0107192265955031;222;0;7
Thamnornis_chloropetoides;0.000776096235933256;2;0;3
Thlypopsis_ornata;0.00503524672708963;5;0;2
Thlypopsis_ruficeps;0.00467543904334135;15;0;3
Thlypopsis_sordida;0.0178947368421053;17;0;2
Thraupis_abbas;0.0181266066508946;62;0;3
Thraupis_bonariensis;0.0220337024256859;203;0;5
Thraupis_cyanocephala;0.0569430569430569;57;0;2
Thraupis_episcopus;0.00951626197453568;180;14;8
Thraupis_palmarum;0.00378055682759564;12;0;3
Threskiornis_aethiopicus;0.00199973380933255;8;22;7
Thryothorus_coraya;0.0689655172413793;72;0;2
Thryothorus_genibarbis;0.0595446584938704;68;0;2
Thryothorus_leucotis;0.0680076628352491;71;0;2
Thryothorus_longirostris;0;0;0;2
Thryothorus_ludovicianus;0;0;0;1
Thryothorus_maculipectus;0.0498084291187739;52;4;3
Thryothorus_modestus;0.0603448275862069;63;0;2
Thryothorus_nigricapillus;0.0271392081736909;170;0;4
Thryothorus_rufalbus;0.0301282051282051;94;0;3
Tiaris_bicolor;0.00447998596403565;525;0;17
Tiaris_canorus;0.00325732899022801;3;0;2
Tiaris_fuliginosus;0;0;4;3
Tiaris_obscurus;0.00354921457108032;20;8;5
Tiaris_olivaceus;0.00730415928620503;171;0;8
Timalia_pileata;0.0369686869125479;109;6;4
Tinamus_guttatus;0;0;6;1
Tinamus_major;0;0;6;1
Tityra_cayana;0;0;4;3
Tityra_inquisitor;0.0187852036571824;551;16;9
Tityra_semifasciata;0.0103509855730633;11441;94;48
Tmetothylacus_tenellus;0.00275482093663912;1;0;2
Tockus_erythrorhynchus;0.0380073371835386;109;6;4
Tockus_fasciatus;0.0784833779126275;213;0;3
Tockus_jacksoni;0.00398406374501992;3;0;2
Tockus_leucomelas;0.0620116321178669;164;0;3
Tockus_monteiri;NaN;0;2;2
Tockus_nasutus;0.0196116190484849;47;0;3
Todiramphus_macleayii;0.00414937759336100;2;0;2
Todiramphus_sanctus;0;0;0;1
Todus_angustirostris;0.0428305400372440;138;0;3
Todus_mexicanus;0.0755184153512844;244;0;3
Todus_multicolor;0.0279781647318961;90;0;3
Todus_subulatus;0.105167391590879;638;0;5
Todus_todus;0.103310155037688;1070;0;5
Torgos_tracheliotos;0.0313678149473807;313;0;5
Toxorhamphus_iliolophus;0;0;0;1
Toxostoma_crissale;0;0;4;3
Toxostoma_curvirostre;0.0136462855250643;20030;0;83
Toxostoma_lecontei;0.0955998383029956;1800;8;9
Toxostoma_redivivum;0.00349231464737811;8034;130;66
Toxostoma_rufum;0.00855857537519600;4;8;4
Trachyphonus_darnaudii;0;0;0;2
Trachyphonus_purpuratus;0.0651340996168583;204;0;3
Tragopan_caboti;0.00585281665695711;35;0;4
Tragopan_satyra;0.0464023494860499;158;0;3
Tragopan_temminckii;0.00302377738480159;48;0;6
Tregellasia_capito;0;0;0;1
Tregellasia_leucops;0.0157618213660245;54;0;3
Treron_calvus;0.0372549019607843;38;0;2
Treron_sieboldii;0;0;0;2
Treron_vernans;0.00290416263310745;3;0;2
Trichastoma_tickelli;0.0367946082712111;255;6;5
Trichoglossus_chlorolepidotus;0.00418410041841004;2;0;2
Trichoglossus_euteles;0.00220507166482911;2;0;2
Trichoglossus_haematodus;0.00141442715700141;1;0;2
Tricholaema_hirsuta;0.00287631831255992;3;0;2
Tricholestes_criniger;0.0124434389140271;11;0;2
Trichothraupis_melanops;0.00623446784810282;20;0;3
Triclaria_malachitacea;NaN;0;2;2
Trigonoceps_occipitalis;0;0;0;2
Tringa_erythropus;0.00804597701149425;7;0;2
Tringa_glareola;0.00229885057471264;2;0;2
Tringa_melanoleuca;0.0275862068965517;24;0;2
Tringa_ochropus;NaN;0;2;2
Tringa_totanus;0;0;0;2
Trochocercus_cyanomelas;0.0157004352605808;61;0;4
Trochocercus_nitens;0.0117237185596515;58;0;4
Troglodytes_aedon;0.0216224939975615;210;14;7
Troglodytes_cobbi;0;0;0;3
Troglodytes_troglodytes;0.0139982916594112;12960;0;45
Trogon_collaris;0.0262757571566865;570;0;7
Trogon_curucui;0.0253940455341506;29;0;2
Trogon_elegans;0;0;0;2
Trogon_massena;0.00510855683269476;4;0;2
Trogon_melanocephalus;NaN;0;2;2
Trogon_mexicanus;0;0;0;2
Trogon_rufus;0.0437634739822789;26251;0;35
Trogon_viridis;0.0664674357471510;213;0;3
Tropicranus_albocristatus;0.0330033003300330;30;0;2
Trugon_terrestris;NaN;0;2;2
Tryngites_subruficollis;0.00217480499672251;4836;0;77
Turdoides_bicolor;0.00628930817610063;3;4;3
Turdoides_gularis;0.00207039337474120;2;0;2
Turdoides_jardineii;0.0134575569358178;13;4;3
Turdoides_plebejus;0;0;0;2
Turdoides_reinwardii;0.0241866938654087;24;2;3
Turdoides_squamiceps;0.00165016501650165;1;0;2
Turdus_albicollis;0.0156940356882452;96;0;4
Turdus_albocinctus;0.000973709834469328;1;4;3
Turdus_amaurochalinus;0.00200000000000000;2;0;2
Turdus_assimilis;0.00716919993543514;1566;0;21
Turdus_aurantius;0.00206966506347762;20;0;5
Turdus_bewsheri;0.0530530530530531;53;0;2
Turdus_boulboul;0;0;4;3
Turdus_cardis;0.00773846887023370;37;0;4
Turdus_chiguanco;0.0439670778929522;261;0;4
Turdus_chrysolaus;0.00527863777089783;12;0;3
Turdus_daguae;0.00370580812758771;61;0;6
Turdus_dissimilis;NaN;0;2;2
Turdus_falcklandii;0.00270859504165070;1637;0;42
Turdus_flavipes;0.00683371298405467;6;0;2
Turdus_fulviventris;0.00400400400400400;4;0;2
Turdus_fumigatus;0.0192102454642476;18;0;2
Turdus_fuscater;0;0;0;3
Turdus_grayi;0.00935296830801815;53;8;5
Turdus_haplochrous;0;0;0;2
Turdus_hauxwelli;0.00500000000000000;5;0;2
Turdus_helleri;NaN;0;2;2
Turdus_hortulorum;0.00132113037893385;4;0;3
Turdus_ignobilis;0.00601805416248746;6;0;2
Turdus_iliacus;0.00100100100100100;1;0;2
Turdus_jamaicensis;0.00200000000000000;2;0;2
Turdus_kessleri;NaN;0;2;2
Turdus_lawrencii;0.00200000000000000;2;0;2
Turdus_leucomelas;0.0173334028755715;82;20;7
Turdus_leucops;0.00497698651894202;30;0;4
Turdus_lherminieri;0.0326813321852418;464;0;6
Turdus_libonyanus;0.00775645406974861;52;0;5
Turdus_maculirostris;0.00100000000000000;1;0;2
Turdus_maranonicus;0.00100000000000000;1;0;2
Turdus_merula;0.0294230076326479;79904;120;88
Turdus_migratorius;0.00203326154233198;484;236;27
Turdus_mupinensis;0;0;4;3
Turdus_naumanni;0.00481786715266934;48;2;6
Turdus_nigrescens;0.00300300300300300;3;0;2
Turdus_nigriceps;0.00200000000000000;2;0;2
Turdus_nudigenis;0.0124740124740125;12;0;2
Turdus_obscurus;0.00672297410138557;57;0;5
Turdus_obsoletus;0.00900900900900901;9;0;2
Turdus_olivaceofuscus;0.00332060990362346;29;0;5
Turdus_olivaceus;0.0366170326509970;390;0;6
Turdus_olivater;0.00701402805611222;7;0;2
Turdus_pallidus;0.00211465264501911;13;24;7
Turdus_pelios;0.00473592676628223;48;0;5
Turdus_philomelos;0.00551128106851966;50;10;7
Turdus_pilaris;0.00100000000000000;1;0;2
Turdus_plebejus;0.0250250250250250;25;0;2
Turdus_plumbeus;0.0177010720364149;137;0;5
Turdus_poliocephalus;0.0147877329804405;664;0;10
Turdus_reevei;0.00600000000000000;6;0;2
Turdus_rubrocanus;0.0169729232974743;104;8;5
Turdus_ruficollis;0.00200000000000000;2;0;2
Turdus_rufiventris;0.00383740142186928;23;0;4
Turdus_rufopalliatus;0.00901556360415135;9292;0;45
Turdus_serranus;0.00700000000000000;7;0;2
Turdus_swalesi;0.00100100100100100;1;0;2
Turdus_torquatus;0.00291252048608365;1338;318;56
Turdus_viscivorus;0.00552822914386246;33;0;4
Turnix_sylvaticus;0.00220385674931129;4;0;3
Turnix_tanki;0.00409836065573771;2;0;2
Turnix_varius;0.00662251655629139;4;0;2
Turtur_abyssinicus;0;0;0;2
Turtur_afer;0.0270541082164329;27;0;2
Turtur_tympanistria;0;0;0;2
Tympanuchus_phasianellus;0.00164203612479475;1;0;2
Tyrannus_melancholicus;0.00718562874251497;6;4;3
Tyrannus_savana;0;0;0;2
Tyto_alba;0.0461111798490081;17054;1174;50
Tyto_longimembris;0.00208116545265349;2;0;2
Tyto_novaehollandiae;0.00473372781065089;4;0;2
Tyto_sororcula;0.00546724485887851;11;0;3
Tyto_tenebricosa;0.0107913669064748;3;4;3
Upupa_epops;0.00393391634567318;7080;0;57
Uraeginthus_bengalus;0.0357529794149512;33;0;2
Uragus_sibiricus;0.00523046185059644;275;0;12
Uria_aalge;0.00985410676102386;155;24;8
Uria_lomvia;0.00658761528326746;20;20;7
Urocissa_erythrorhyncha;0.00657294772881463;19;0;3
Urocynchramus_pylzowi;0;0;0;2
Uropelia_campestris;0.00191938579654511;2;0;2
Uropsalis_segmentata;NaN;0;2;2
Urosphena_squameiceps;0.0101067238385854;288;0;8
Vanellus_chilensis;NaN;0;2;2
Vanellus_cinereus;0.0306479859894921;35;0;2
Vanellus_vanellus;0.00321199143468951;3;4;3
Veniliornis_callonotus;0.00132477820149540;8;0;4
Veniliornis_dignus;0.00794438927507448;8;0;2
Veniliornis_frontalis;0;0;0;2
Veniliornis_mixtus;0.000984251968503937;1;4;3
Veniliornis_nigriceps;0.0215063921834797;118;0;4
Veniliornis_passerinus;0.000979431929480901;1;0;2
Veniliornis_spilogaster;0.00494071146245059;5;0;2
Vermivora_celata;0.00706910258891462;78;0;5
Vermivora_chrysoptera;0.00234072157273488;8;0;3
Vermivora_crissalis;0.00263157894736842;3;0;2
Vermivora_luciae;0.00117061750073164;4;0;3
Vermivora_peregrina;0.00116959064327485;4;0;3
Vermivora_pinus;0.0117012974343966;40;0;3
Vermivora_ruficapilla;0.0117009067346558;337;0;8
Vermivora_virginiae;0.00399506559526695;25;0;4
Vestiaria_coccinea;0.00379746835443038;3;10;4
Vidua_chalybeata;0.00216450216450216;2;4;3
Vini_australis;0.00733881901031860;14;0;3
Vireo_bellii;0.00732600732600733;2;0;2
Vireo_cassinii;0.00432297907641258;938;0;20
Vireo_flavifrons;0.00195312500000000;2;0;2
Vireo_gilvus;0.0170940170940171;28;8;5
Vireo_griseus;NaN;0;2;2
Vireo_olivaceus;0.0161030523906966;57;30;8
Vireo_plumbeus;0.00480967343154425;747;0;17
Vireo_solitarius;0.00576600771505014;115;48;11
Vireolanius_leucotis;0.0616246498599440;66;4;3
Volatinia_jacarina;0.0104271506930654;259;48;11
Vultur_gryphus;0;0;0;4
Willisornis_poecilinotus;0.0150957645293706;22556;1368;69
Wilsonia_canadensis;0.00584641697647505;20;0;3
Wilsonia_citrina;0.00175438596491228;2;0;2
Wilsonia_pusilla;0.0229917085312165;3847;132;35
Woodfordia_superciliosa;0.00327868852459016;1;0;2
Xanthopsar_flavus;0;0;0;2
Xanthotis_flaviventer;NaN;0;2;2
Xema_sabini;0.0166147455867082;16;4;3
Xenicus_gilviventris;0.0181304389144572;117;0;4
Xenoligea_montana;0.00526777875329236;6;0;2
Xenopipo_atronitens;0.0102283105022831;56;0;6
Xenops_milleri;0.0253841015364061;76;0;3
Xenops_minutus;0.0155429119014981;1020;24;13
Xenops_rutilans;0.00313476873769998;32;0;5
Xenus_cinereus;0.00459770114942529;4;4;3
Xiphirhynchus_superciliaris;0.00886787790733635;381;0;10
Xiphocolaptes_major;0;0;4;3
Xiphocolaptes_promeropirhynchus;0.0525050100200401;524;0;5
Xipholena_punicea;NaN;0;2;2
Xiphorhynchus_elegans;0.0123806248902867;13815;0;48
Xiphorhynchus_erythropygius;0.00926020510061130;91;0;5
Xiphorhynchus_flavigaster;0.0181400720381989;51;0;3
Xiphorhynchus_fuscus;0.00965257998509405;2844;208;29
Xiphorhynchus_guttatus;0.0392851144876998;7098;0;23
Xiphorhynchus_lachrymosus;0.00400801603206413;4;0;2
Xiphorhynchus_obsoletus;0.00107285831002263;500;62;32
Xiphorhynchus_ocellatus;0.0284453788638960;3343;0;16
Xiphorhynchus_pardalotus;0.00212468014002825;93;0;10
Xiphorhynchus_spixii;0.00504376322733249;1999;58;30
Xiphorhynchus_susurrans;0.00692518834277080;4794;0;38
Xiphorhynchus_triangularis;0.0314731443460479;93;0;3
Yuhina_brunneiceps;0.00127390228661835;4;6;4
Yuhina_castaniceps;0.0217363052772509;117;8;5
Yuhina_diademata;0.00218914185639229;15;8;5
Yuhina_everetti;0.00327868852459016;1;4;3
Yuhina_flavicollis;0.00402961543400361;107;12;9
Yuhina_gularis;0.00253506394713070;7;0;3
Yuhina_nigrimenta;0.0344424985405721;118;6;4
Yuhina_occipitalis;0.00542062884347880;30;0;4
Zaratornis_stresemanni;0.00555929040708715;15;0;3
Zeledonia_coronata;0.00957854406130268;10;0;2
Zenaida_asiatica;0.000992063492063492;1;0;2
Zenaida_auriculata;0.00702426564495530;22;0;3
Zenaida_aurita;0;0;0;2
Zenaida_galapagoensis;0;0;0;2
Zenaida_macroura;0;0;52;8
Zonotrichia_albicollis;0.00470824548407317;15;16;6
Zonotrichia_atricapilla;0.00130987313090204;44;26;14
